subjects	S	distractor	R	rt
11	nonword	present	nonword	0.376890510126997
11	word	absent	word	0.29567529275462
11	nonword	present	nonword	0.334338508506596
11	word	absent	word	0.665441158288267
11	nonword	present	nonword	0.335429885628418
11	nonword	absent	nonword	0.376808405911487
11	word	present	word	0.397285091049073
11	word	present	word	0.441316698070089
11	word	present	word	0.569072083016169
11	word	present	word	0.344242700870427
12	nonword	present	nonword	0.271818839287607
12	nonword	present	nonword	0.366023825595002
12	nonword	present	word	0.406414877223831
12	nonword	absent	nonword	0.491304085390145
12	word	present	word	0.287031338642409
12	word	absent	word	0.140580020478473
12	word	absent	word	0.185562842882267
12	word	absent	word	0.26244207689582
12	word	absent	word	0.156197120551291
12	nonword	present	nonword	0.11905437620739
12	nonword	absent	nonword	0.167985973521609
12	word	absent	word	0.367319344559955
12	word	present	nonword	0.243141127089005
12	word	present	word	0.143699896478877
12	word	present	word	0.813821348515607
12	nonword	absent	nonword	0.460848574711966
12	nonword	absent	nonword	0.172297429614306
12	word	present	nonword	0.407516745430889
12	word	present	word	0.15536718798797
12	nonword	present	nonword	0.318751114435706
12	word	present	word	0.155480623458471
12	word	present	word	0.441468250375159
12	nonword	present	nonword	0.123698698593611
12	word	absent	word	0.367764821654074
12	nonword	absent	nonword	0.201737588224787
12	nonword	absent	nonword	0.433376961388126
12	word	absent	word	0.109973846337039
12	nonword	present	nonword	0.477793298070234
12	nonword	present	word	0.137179549576656
12	word	absent	word	0.168364858507819
12	nonword	present	nonword	0.405616667560052
12	nonword	present	word	0.24225924524911
12	nonword	absent	nonword	0.224331962984181
12	nonword	present	nonword	0.196130573438661
12	word	present	word	0.397933711863261
12	word	present	word	0.697757972891456
12	nonword	present	nonword	0.248116418177117
12	word	absent	word	0.162976375431952
12	word	present	word	0.352386773848088
12	word	absent	word	0.112769362494453
12	word	present	word	0.168787702377612
12	nonword	present	nonword	0.314802679971105
12	nonword	present	nonword	0.160162782670228
12	word	absent	word	0.162471146315733
12	word	absent	word	0.350642152314709
12	nonword	present	word	0.321209011271448
12	word	present	nonword	0.304565877983021
12	word	absent	word	0.530294587473221
12	word	absent	word	0.297875753636212
12	nonword	absent	nonword	0.151202879703518
12	word	absent	word	0.150971044004127
12	word	present	word	0.416196341621528
12	nonword	absent	nonword	0.216617394802738
12	word	present	word	0.159985551368493
12	nonword	absent	nonword	0.405410880489957
12	word	absent	word	0.528032403920519
12	nonword	present	nonword	0.180621634411465
12	nonword	present	nonword	0.132025986956602
12	word	present	word	0.188430577556836
12	nonword	absent	nonword	0.108529902178198
12	nonword	absent	nonword	0.434667477695714
12	nonword	absent	nonword	0.119786715234728
12	word	present	word	0.179210203533491
12	word	present	nonword	0.286766650970975
12	word	absent	word	0.22324244103215
12	nonword	absent	nonword	0.347811112581851
12	word	absent	word	0.228106670840691
12	word	present	word	0.183640401144841
12	nonword	absent	nonword	0.33819660742886
12	word	present	word	1.02705344763047
12	word	present	word	0.213405169408761
12	word	present	word	0.22226484385335
12	nonword	present	word	0.434546788946657
12	nonword	present	nonword	0.331936765841293
12	word	present	word	0.163682429740929
12	word	present	word	0.160671826896576
12	word	absent	word	0.698654442873074
12	word	present	word	0.20685879090927
12	word	absent	word	0.252857825267598
12	nonword	absent	nonword	0.373203316412429
12	nonword	present	nonword	0.272732753591417
12	nonword	absent	nonword	0.327119017445193
12	nonword	absent	nonword	0.126811452218905
12	word	absent	word	0.220107612467445
12	word	absent	word	0.357781481004704
12	word	present	nonword	0.142600163280265
12	nonword	present	nonword	0.153209177430244
12	nonword	absent	nonword	0.327416665671312
12	nonword	present	nonword	0.407062930787881
12	nonword	absent	nonword	0.551326963746338
12	nonword	present	nonword	0.644120114845293
12	word	present	word	0.147490467346438
12	nonword	absent	nonword	0.419766296521206
12	nonword	absent	word	0.19109982455137
12	nonword	present	nonword	0.177875144380428
12	word	absent	word	0.315956812228634
12	word	absent	word	0.143080348158076
12	nonword	present	nonword	0.108228852776859
12	nonword	present	nonword	0.579289819308762
12	nonword	present	nonword	0.589827893430594
12	nonword	absent	nonword	0.952132179017068
12	nonword	absent	nonword	0.218600426221253
12	nonword	present	nonword	0.306771960850761
12	word	present	word	0.209856117482671
12	word	present	word	0.124061118928146
12	nonword	absent	nonword	0.130023024738673
12	word	present	word	0.18368082992512
12	nonword	absent	nonword	0.189646279080838
12	word	present	word	0.224652603938255
12	nonword	absent	nonword	0.197999809033872
12	word	present	word	0.273320920159456
12	nonword	absent	nonword	0.363241278688878
12	nonword	present	nonword	0.158847548720397
12	word	present	word	0.476589202220004
12	nonword	absent	nonword	0.129424382629895
12	word	absent	word	0.226145515764124
12	word	absent	word	0.184304486417183
12	word	absent	word	0.205474010918016
12	nonword	absent	nonword	0.167911089697609
12	word	present	word	0.189341195990109
12	word	present	word	0.127962088271665
12	word	present	nonword	0.179012099484744
12	nonword	absent	word	0.164027947699133
12	nonword	absent	word	0.435917266619934
12	nonword	absent	nonword	0.222604198846734
12	nonword	present	word	0.180056903256569
12	nonword	absent	nonword	0.142132731825628
12	nonword	absent	nonword	0.201004222540027
12	nonword	absent	nonword	0.165018685551948
12	word	present	word	0.455479141926399
12	nonword	absent	nonword	0.352635524746692
12	word	absent	word	0.262359428548191
12	word	absent	word	0.296355970505633
12	word	present	word	0.45659111891056
12	nonword	absent	nonword	0.196638820729769
12	word	present	word	0.251010366692516
12	word	present	nonword	0.331233686904679
12	nonword	present	nonword	0.286257616941051
12	nonword	present	nonword	0.503068236314934
12	nonword	absent	nonword	0.211098973303925
12	word	absent	word	0.173825300899392
12	nonword	present	nonword	0.185233800391282
12	nonword	absent	nonword	0.360232226231488
12	word	absent	word	0.116239346380497
12	nonword	present	nonword	0.296799853750069
12	nonword	present	nonword	0.484447262244075
12	nonword	absent	nonword	0.186138610418312
12	word	absent	word	0.265076068447597
12	word	absent	word	0.928294539128064
12	nonword	present	nonword	0.158744784620071
12	word	present	word	0.119386758934459
12	word	absent	word	0.128110277823749
12	nonword	absent	word	0.278501606715949
12	nonword	present	nonword	0.161133365346891
12	nonword	present	nonword	0.61919431220489
12	nonword	present	word	0.250151326138741
12	word	absent	word	0.217819075202001
12	nonword	present	nonword	0.360428669310078
12	nonword	absent	nonword	0.199377633308611
12	word	present	word	0.406761787736069
12	nonword	present	nonword	0.18947284284457
12	nonword	present	nonword	0.287937048378656
12	word	present	word	0.171369302535392
12	word	absent	word	0.188098953238465
12	nonword	present	nonword	0.369176927106301
12	word	absent	word	0.206418121780865
12	nonword	absent	nonword	0.13708804600473
12	nonword	absent	nonword	0.174624702795607
12	nonword	absent	nonword	0.340683207189955
12	word	absent	word	0.123849521271975
12	word	present	word	0.160992951466994
12	word	absent	word	0.353806966504057
12	nonword	present	nonword	0.51276404047956
12	nonword	absent	nonword	0.189687280721636
12	word	present	word	0.123809866591812
12	word	present	word	0.293376925748126
12	word	absent	word	0.235822458012582
12	nonword	absent	nonword	0.12630623490033
12	word	present	nonword	0.141538798298366
12	nonword	present	nonword	0.31071593799511
12	nonword	absent	nonword	0.398983348613197
12	word	present	nonword	0.167836363577037
12	nonword	absent	nonword	0.205982669037047
12	nonword	present	nonword	0.32358195897138
12	word	absent	word	0.390998105623476
12	word	absent	word	0.29115002170386
12	word	absent	word	0.235900253180173
12	nonword	absent	nonword	0.403708385175571
12	nonword	absent	nonword	0.177052319881978
12	nonword	absent	nonword	0.26190625174128
12	word	present	nonword	0.188462529874701
12	word	absent	word	0.401210521638136
12	word	present	word	0.354346388454095
12	word	absent	word	0.152810056979942
12	word	absent	word	0.212460778651371
12	word	present	word	0.317988653887876
12	nonword	absent	nonword	0.171916338100295
12	nonword	present	nonword	0.281240349682021
12	nonword	present	nonword	0.230888550353257
12	nonword	present	nonword	0.24371703921173
12	word	absent	word	0.295642036432666
12	nonword	absent	word	0.246116044566666
12	nonword	absent	nonword	0.298775415391696
12	nonword	absent	nonword	0.294466300318512
12	nonword	present	nonword	0.149836919172676
12	word	present	word	0.479814535898335
12	word	present	word	0.145816070179676
12	nonword	present	word	0.356816860040231
12	word	absent	word	0.487702882414215
12	word	absent	word	0.377445298706449
12	word	present	word	0.28303764286616
12	word	absent	word	0.121904234032916
12	nonword	present	nonword	0.328780955445513
12	word	absent	word	0.194664338345645
12	word	present	word	0.183208516270308
12	nonword	present	nonword	0.653598341868692
12	nonword	absent	nonword	0.187388972470358
12	word	present	word	0.165348111080934
12	word	absent	word	0.271468053832005
12	nonword	absent	nonword	0.141697788675808
12	word	present	word	0.140409676273223
12	word	present	word	0.867791913377102
12	nonword	present	nonword	0.218908950223764
12	nonword	absent	nonword	0.242329335774915
12	nonword	present	word	0.236797646547499
12	word	present	word	0.389072538591252
12	nonword	absent	nonword	0.230044125602944
12	nonword	present	nonword	0.221990258612864
12	nonword	present	word	0.229131446553693
12	nonword	absent	nonword	0.524311246673811
12	word	absent	word	0.305412529043817
12	nonword	present	word	0.240732275837434
12	word	present	word	0.289596848032415
12	word	absent	word	0.170992995735851
12	word	present	word	0.204090340827126
12	nonword	present	nonword	0.7972909827128
12	word	present	word	0.172637424051931
12	nonword	absent	nonword	0.184638678305325
12	word	absent	word	0.149144573370693
12	word	absent	word	0.228819192031663
12	word	absent	word	0.231595701361257
12	nonword	present	nonword	0.341317393864908
12	word	absent	word	0.597221590124968
12	nonword	present	nonword	0.299492770047448
12	nonword	present	nonword	0.137894457860353
12	nonword	absent	nonword	0.489703539526668
12	word	present	word	0.448276909193023
12	word	present	word	0.168494335495721
12	nonword	absent	nonword	0.310706674383146
12	word	present	word	0.1748696679053
12	nonword	absent	nonword	0.207306233396811
12	word	present	word	0.193288972481928
12	nonword	absent	nonword	0.202413170085779
12	nonword	absent	nonword	0.194562658119437
12	word	absent	word	0.174430657141846
12	nonword	absent	nonword	0.157010384064247
12	nonword	absent	nonword	0.19538618315169
12	word	present	word	0.135356360706469
12	word	present	word	0.1508857509548
12	word	present	word	0.637316879341222
12	nonword	present	nonword	0.36192748395928
12	nonword	absent	nonword	0.159266136586035
12	word	absent	nonword	0.242889387013621
12	word	absent	word	0.473973592282692
12	word	present	word	0.277543435286283
12	word	present	word	0.199634699494687
12	word	present	word	0.193663267905563
12	nonword	absent	nonword	0.221043023588981
12	word	absent	word	0.26945822703551
12	word	present	word	0.320031491219963
12	word	present	word	0.284348557637948
12	nonword	present	nonword	0.204901775521175
12	nonword	present	nonword	0.18671159794613
12	word	present	word	0.146174382618595
12	word	absent	word	0.223086484558184
12	word	absent	word	0.560721601603662
12	word	absent	word	0.427267506957841
12	word	present	word	0.375536471800893
12	word	absent	word	0.121718825902966
12	word	absent	word	0.164384123278915
12	word	present	word	0.403330381018855
12	word	present	word	0.532309012540591
12	word	absent	word	0.380582849200009
12	nonword	absent	nonword	0.710252921226377
12	word	present	word	0.180792269565845
12	word	present	nonword	0.313059468596661
12	nonword	present	nonword	0.352479146507255
12	nonword	present	nonword	0.554673236671337
12	nonword	absent	nonword	0.288799515022085
12	word	absent	word	0.149705945271733
12	word	absent	word	0.239117118860641
12	word	absent	word	0.177204598637618
12	nonword	present	nonword	0.29727282318784
12	word	absent	word	0.22321076788516
12	nonword	present	nonword	0.253768659538189
12	word	present	nonword	0.202961608911799
12	nonword	absent	nonword	0.170335312368526
12	nonword	absent	nonword	0.370111748963026
12	word	absent	word	0.144192014125602
12	word	absent	word	0.611245008118664
12	nonword	present	nonword	0.303947398734932
12	word	absent	word	0.113348722284232
12	nonword	absent	nonword	0.309698874347169
12	nonword	absent	nonword	0.860936226864876
12	nonword	present	nonword	0.176159384435476
12	nonword	present	nonword	0.658273422883772
12	word	present	word	0.386002980941626
12	nonword	present	nonword	0.38911125829999
12	nonword	absent	nonword	0.179574835414295
12	nonword	absent	nonword	0.193995670489743
12	word	absent	word	0.141085168010474
12	nonword	absent	nonword	0.246813925149741
12	word	present	word	0.245515945649829
12	word	absent	word	0.241926396144787
12	nonword	absent	word	0.310518928829395
12	word	absent	word	0.212339445234607
12	nonword	present	nonword	0.253388870874109
12	nonword	present	nonword	0.423199489020853
12	nonword	absent	nonword	0.267979928901558
12	nonword	present	nonword	0.220184819130901
12	nonword	absent	word	0.170767774163234
12	word	present	word	0.104942551878904
12	nonword	absent	nonword	0.1384648566533
